250	1.542281918
251	0.952476893
252	0.950715303
253	1.229730982
254	0.100438369
255	1.741552961
256	1.793196018
257	0.792212488
258	0.851299233
259	1.188943408
260	1.439623016
261	0.673329159
262	0.186510381
263	0.983323713
264	1.190228489
265	0.883433369
266	1.252093869
267	1.013207705
268	1.19475954
269	1.870450926
270	0.152616762
271	0.998941227
272	0.813458423
273	0.739352936
274	0.996122853
275	0.519098056
276	2.487025915
277	0.894742874
278	2.017288282
279	0.881899579
280	1.376659242
281	0.997276438
282	1.907242761
283	0.862591034
284	1.769338988
285	0.659615887
286	0.607299879
287	1.334749771
288	1.26908289
289	1.163885774
290	1.419874121
291	1.044758879
292	0.5806694
293	0.696951902
294	0.781640318
295	0.489741738
296	1.374059146
297	1.312011456
298	2.377994325
299	1.874898686
300	4.567385011
301	4.674241245
302	6.511562538
303	9.335318726
304	10.39302604
305	11.07607845
306	12.57491365
307	13.24784624
308	13.65419913
309	15.75164802
310	17.58885499
311	20.97080091
312	25.03247788
313	28.33638697
314	30.83708746
315	34.4265807
316	37.08444852
317	39.31028305
318	41.9031946
319	44.17997228
320	43.1546176
321	43.56253403
322	43.10258493
323	41.05113285
324	39.68293395
325	35.76116342
326	32.79304272
327	28.40151983
328	22.51797495
329	19.53228773
330	16.7868144
331	17.00400455
332	19.39014875
333	21.65328411
334	24.21797221
335	26.09234303
336	26.07847376
337	28.26251284
338	28.98063108
339	32.45313045
340	33.08335785
341	35.19226023
342	34.05391878
343	36.11568174
344	36.08366693
345	36.76212897
346	37.09217357
347	37.78371993
348	38.5010152
349	39.05177233
350	39.22420832
351	40.55175237
352	41.88803018
353	43.46299316
354	44.11177177
355	44.46061403
356	44.41907975
357	43.23817196
358	43.17342817
359	44.67319099
360	45.89437973
361	48.60971757
362	51.31112461
363	54.4623532
364	56.86597592
365	58.28654157
366	58.79475925
367	59.57226548
368	60.33555926
369	61.37550701
370	62.81908324
371	64.69672756
372	66.68467442
373	68.33673975
374	70.37110296
375	71.98343304
376	73.12131095
377	74.60970333
378	75.82443993
379	77.57633671
380	79.37151812
381	81.11196874
382	82.66856519
383	82.66022353
384	81.52050434
385	79.09092557
386	75.98523023
387	73.00859374
388	70.73643555
389	69.10238234
390	67.80292489
391	66.72467918
392	65.13375653
393	63.52702955
394	62.2368503
395	61.49131663
396	61.31477753
397	60.67735789
398	58.80739913
399	54.88418979
400	49.30771902
401	42.70779197
402	35.25007648
403	27.76700855
404	20.37239602
405	14.00644398
406	8.651353715
407	4.816724066
408	2.309618579
409	1.114790618
410	0.65881767
411	0.510434901
412	0.578156488
413	0.571379097
414	0.680105212
415	0.739124999
416	0.727290184
417	0.767618851
418	0.761094019
419	0.687457038
420	0.715882769
421	0.805047555
422	0.986929698
423	1.378388171
424	2.125792273
425	3.557061671
426	5.930714824
427	9.375977758
428	13.88370554
429	19.23010712
430	25.00274468
431	30.73243081
432	36.12254128
433	41.20511399
434	45.82450266
435	50.11133451
436	53.7761841
437	56.60837502
438	58.05537786
