250	1.447846365
251	1.148684598
252	0.948101392
253	1.642062323
254	0.242698232
255	0.80443246
256	1.027570448
257	1.018645191
258	0.705946965
259	0.603514794
260	1.00515031
261	0.763260355
262	0.373294615
263	0.670831899
264	1.053189326
265	1.569097684
266	1.273069996
267	0.824447386
268	0.388348023
269	1.09993678
270	0.493140208
271	1.14158738
272	0.367099927
273	0.813632223
274	0.566569192
275	0.570080425
276	2.419382655
277	0.828071389
278	2.069012394
279	0.649605152
280	0.882080683
281	0.973001987
282	2.964912998
283	0.768065053
284	1.849015303
285	1.252061957
286	1.422798062
287	1.682144079
288	1.479859332
289	0.802394466
290	2.242413996
291	0.505607269
292	0.526823966
293	1.257962209
294	0.986522905
295	0.233321326
296	1.849453144
297	0.39407936
298	0.749088039
299	1.045857366
300	0.62761758
301	1.631145439
302	1.659588388
303	0.553026324
304	0.772793805
305	1.196304676
306	0.51526356
307	1.30874565
308	1.040580823
309	1.472980286
310	1.549045321
311	0.699751132
312	0.999178805
313	1.538487355
314	3.136765354
315	3.192523588
316	3.411972752
317	5.684364133
318	6.12489242
319	9.323166034
320	10.27040358
321	13.80533967
322	16.44371202
323	21.31562484
324	24.70676455
325	27.70887094
326	27.71392886
327	25.94853738
328	20.2530736
329	14.88711856
330	9.723894008
331	5.279347388
332	3.664063888
333	1.528080905
334	1.006889489
335	0.400806351
336	0.601122968
337	0.690997033
338	0.517017684
339	0.487964811
340	0.615521579
341	0.078180335
342	2.274214178
343	0.186628695
344	0.834951265
345	0.709049183
346	1.09714509
347	0.632964495
348	0.782977871
349	0.893518857
350	2.07476378
351	3.413532051
352	5.109074421
353	6.745849909
354	7.420781866
355	7.391374768
356	7.641997526
357	8.942034404
358	10.23984361
359	12.35021426
360	13.20688936
361	14.47409705
362	14.74998551
363	15.72615451
364	16.30762982
365	16.60115554
366	16.91617238
367	16.84623678
368	15.58960584
369	14.62574133
370	13.14228765
371	11.90410391
372	10.86823148
373	9.710817237
374	9.114958829
375	8.389602787
376	7.915580084
377	7.230214005
378	6.676778317
379	5.822917724
380	5.063403854
381	4.284008178
382	3.420358877
383	2.768982021
384	2.186180147
385	1.62006371
386	1.381546149
387	1.108671681
388	1.034095427
389	0.721383544
390	0.725105289
391	0.811544626
392	0.619742408
393	0.57441332
394	0.675307675
395	0.499333949
396	0.504241075
397	0.510150064
398	0.652511573
399	0.573773656
400	0.668842148
401	0.614433598
402	0.5861909
403	0.578628845
404	0.550028013
405	0.491608107
406	0.405528159
407	0.490908785
408	0.320065553
409	0.329856394
410	0.315951536
411	0.244254357
412	0.246663344
413	0.236989267
414	0.256798092
415	0.271228909
416	0.236704539
417	0.318237031
418	0.301351438
419	0.296478182
420	0.263900228
421	0.292643383
422	0.206450756
423	0.149929561
424	0.197328469
425	0.130486318
426	0.150577948
427	0.106068732
428	0.180234326
429	0.193938815
430	0.175846097
431	0.173374312
432	0.209865222
433	0.206396305
434	0.261079493
435	0.278004252
436	0.301086902
437	0.272594529
438	0.241300759
439	0.147530958
440	0.10554105
441	0.109884788
442	0.046162428
443	0.032794908
444	0.008556835
445	0.076810988
446	0.018685817
447	0.070836599
448	0.022609135
449	0.024229211
450	0.049017497
451	0.0297702
452	0.082017919
453	0.052351708
454	0.08931975
455	0.062740265
456	0.051955128
457	0.032464201
458	0.004957128
459	0.042854369
460	0.092445659
461	0.018031091
